Map,Safe prob,Delay prob,Number of agents,Number of goals,Instance,Algorithm,Runtime,Calls to EGTSP\TSP,Calls to LowLevel,Number of roots generated,Resolved conflicts
empty-32-32,0.8,0.1,20,50,1,RCbssEff,6.63297,1,1,1,0
empty-32-32,0.8,0.1,20,50,2,RCbssEff,6.54777,1,1,1,0
empty-32-32,0.8,0.1,20,50,3,RCbssEff,6.59898,1,1,1,0
empty-32-32,0.8,0.1,20,50,4,RCbssEff,6.88351,1,1,1,0
empty-32-32,0.8,0.1,20,50,5,RCbssEff,6.25317,1,1,1,0
empty-32-32,0.8,0.1,20,50,6,RCbssEff,7.26304,1,1,1,0
empty-32-32,0.8,0.1,20,50,7,RCbssEff,6.49288,1,1,1,0
empty-32-32,0.8,0.1,20,50,8,RCbssEff,7.34432,1,1,1,0
empty-32-32,0.8,0.1,20,50,9,RCbssEff,6.54778,1,1,1,0
empty-32-32,0.8,0.1,20,50,10,RCbssEff,6.26193,1,1,1,0
empty-32-32,0.8,0.1,20,50,11,RCbssEff,6.38813,1,1,1,0
empty-32-32,0.8,0.1,20,50,12,RCbssEff,6.57893,1,1,1,0
empty-32-32,0.8,0.1,20,50,13,RCbssEff,6.33998,1,1,1,0
empty-32-32,0.8,0.1,20,50,14,RCbssEff,6.5291,1,1,1,0
empty-32-32,0.8,0.1,20,50,15,RCbssEff,6.56221,1,1,1,0
empty-32-32,0.8,0.1,20,50,16,RCbssEff,6.65543,1,1,1,0
empty-32-32,0.8,0.1,20,50,17,RCbssEff,6.38907,1,1,1,0
empty-32-32,0.8,0.1,20,50,18,RCbssEff,6.19082,1,1,1,0
empty-32-32,0.8,0.1,20,50,19,RCbssEff,6.2627,1,1,1,0
empty-32-32,0.8,0.1,20,50,20,RCbssEff,6.50219,1,1,1,0
empty-32-32,0.8,0.1,20,60,1,RCbssEff,9.52401,1,1,1,0
empty-32-32,0.8,0.1,20,60,2,RCbssEff,9.08481,1,1,1,0
empty-32-32,0.8,0.1,20,60,3,RCbssEff,8.91475,1,1,1,0
empty-32-32,0.8,0.1,20,60,4,RCbssEff,8.59391,1,1,1,0
empty-32-32,0.8,0.1,20,60,5,RCbssEff,8.95712,1,1,1,0
empty-32-32,0.8,0.1,20,60,6,RCbssEff,9.36461,1,1,1,0
empty-32-32,0.8,0.1,20,60,7,RCbssEff,8.25277,1,1,1,0
empty-32-32,0.8,0.1,20,60,8,RCbssEff,9.05987,1,1,1,0
empty-32-32,0.8,0.1,20,60,9,RCbssEff,9.22467,1,1,1,0
empty-32-32,0.8,0.1,20,60,10,RCbssEff,8.81066,1,1,1,0
empty-32-32,0.8,0.1,20,60,11,RCbssEff,8.41175,1,1,1,0
empty-32-32,0.8,0.1,20,60,12,RCbssEff,8.57865,1,1,1,0
empty-32-32,0.8,0.1,20,60,13,RCbssEff,8.29353,1,1,1,0
empty-32-32,0.8,0.1,20,60,14,RCbssEff,,,,,
empty-32-32,0.8,0.1,20,60,15,RCbssEff,,,,,
empty-32-32,0.8,0.1,20,60,16,RCbssEff,9.59456,1,1,1,0
empty-32-32,0.8,0.1,20,60,17,RCbssEff,8.59729,1,1,1,0
empty-32-32,0.8,0.1,20,60,18,RCbssEff,9.51041,1,1,1,0
empty-32-32,0.8,0.1,20,60,19,RCbssEff,,,,,
empty-32-32,0.8,0.1,20,60,20,RCbssEff,11.72206,1,1,1,0
empty-32-32,0.8,0.1,20,80,1,RCbssEff,17.28529,1,1,1,0
empty-32-32,0.8,0.1,20,80,2,RCbssEff,16.27003,1,1,1,0
empty-32-32,0.8,0.1,20,80,3,RCbssEff,14.80197,1,1,1,0
empty-32-32,0.8,0.1,20,80,4,RCbssEff,14.98248,1,1,1,0
empty-32-32,0.8,0.1,20,80,5,RCbssEff,15.58776,1,1,1,0
empty-32-32,0.8,0.1,20,80,6,RCbssEff,16.17494,1,1,1,0
empty-32-32,0.8,0.1,20,80,7,RCbssEff,14.46879,1,1,1,0
empty-32-32,0.8,0.1,20,80,8,RCbssEff,14.67959,1,1,1,0
empty-32-32,0.8,0.1,20,80,9,RCbssEff,15.06447,1,1,1,0
empty-32-32,0.8,0.1,20,80,10,RCbssEff,14.70727,1,1,1,0
empty-32-32,0.8,0.1,20,80,11,RCbssEff,13.9768,1,1,1,0
empty-32-32,0.8,0.1,20,80,12,RCbssEff,15.4584,1,1,1,0
empty-32-32,0.8,0.1,20,80,13,RCbssEff,14.89625,1,1,1,0
empty-32-32,0.8,0.1,20,80,14,RCbssEff,,,,,
empty-32-32,0.8,0.1,20,80,15,RCbssEff,15.92806,1,1,1,0
empty-32-32,0.8,0.1,20,80,16,RCbssEff,16.29448,1,1,1,0
empty-32-32,0.8,0.1,20,80,17,RCbssEff,15.34272,1,1,1,0
empty-32-32,0.8,0.1,20,80,18,RCbssEff,15.38475,1,1,1,0
empty-32-32,0.8,0.1,20,80,19,RCbssEff,,,,,
empty-32-32,0.8,0.1,20,80,20,RCbssEff,15.81212,1,1,1,0
empty-32-32,0.8,0.1,20,100,1,RCbssEff,22.16223,1,1,1,0
empty-32-32,0.8,0.1,20,100,2,RCbssEff,23.73912,1,1,1,0
empty-32-32,0.8,0.1,20,100,3,RCbssEff,23.88468,1,1,1,0
empty-32-32,0.8,0.1,20,100,4,RCbssEff,23.79166,1,1,1,0
empty-32-32,0.8,0.1,20,100,5,RCbssEff,23.66624,1,1,1,0
empty-32-32,0.8,0.1,20,100,6,RCbssEff,23.4632,1,1,1,0
empty-32-32,0.8,0.1,20,100,7,RCbssEff,23.80629,1,1,1,0
empty-32-32,0.8,0.1,20,100,8,RCbssEff,24.06651,1,1,1,0
empty-32-32,0.8,0.1,20,100,9,RCbssEff,22.63363,1,1,1,0
empty-32-32,0.8,0.1,20,100,10,RCbssEff,24.09312,1,1,1,0
empty-32-32,0.8,0.1,20,100,11,RCbssEff,22.12227,1,1,1,0
empty-32-32,0.8,0.1,20,100,12,RCbssEff,22.28845,1,1,1,0
empty-32-32,0.8,0.1,20,100,13,RCbssEff,23.9693,1,1,1,0
empty-32-32,0.8,0.1,20,100,14,RCbssEff,26.69825,1,1,1,0
empty-32-32,0.8,0.1,20,100,15,RCbssEff,24.41052,1,1,1,0
empty-32-32,0.8,0.1,20,100,16,RCbssEff,23.35048,1,1,1,0
empty-32-32,0.8,0.1,20,100,17,RCbssEff,24.14678,1,1,1,0
empty-32-32,0.8,0.1,20,100,18,RCbssEff,25.43803,1,1,1,0
empty-32-32,0.8,0.1,20,100,19,RCbssEff,,,,,
empty-32-32,0.8,0.1,20,100,20,RCbssEff,24.22872,1,1,1,0
empty-32-32,0.8,0.1,25,20,1,RCbssEff,2.18293,1,1,1,0
empty-32-32,0.8,0.1,25,20,2,RCbssEff,1.77453,1,1,1,0
empty-32-32,0.8,0.1,25,20,3,RCbssEff,1.7932,1,1,1,0
empty-32-32,0.8,0.1,25,20,4,RCbssEff,1.68894,1,1,1,0
empty-32-32,0.8,0.1,25,20,5,RCbssEff,1.81389,1,1,1,0
empty-32-32,0.8,0.1,25,20,6,RCbssEff,18.74882,21,6,2,3
empty-32-32,0.8,0.1,25,20,7,RCbssEff,1.81659,1,1,1,0
empty-32-32,0.8,0.1,25,20,8,RCbssEff,2.23192,1,1,1,0
empty-32-32,0.8,0.1,25,20,9,RCbssEff,1.9227,1,1,1,0
empty-32-32,0.8,0.1,25,20,10,RCbssEff,1.71101,1,1,1,0
empty-32-32,0.8,0.1,25,20,11,RCbssEff,1.85291,1,1,1,0
empty-32-32,0.8,0.1,25,20,12,RCbssEff,1.67848,1,1,1,0
empty-32-32,0.8,0.1,25,20,13,RCbssEff,1.98448,1,1,1,0
empty-32-32,0.8,0.1,25,20,14,RCbssEff,1.92675,1,1,1,0
empty-32-32,0.8,0.1,25,20,15,RCbssEff,2.50781,1,1,1,0
empty-32-32,0.8,0.1,25,20,16,RCbssEff,1.83085,1,1,1,0
empty-32-32,0.8,0.1,25,20,17,RCbssEff,1.8918,1,1,1,0
empty-32-32,0.8,0.1,25,20,18,RCbssEff,2.0038,1,1,1,0
empty-32-32,0.8,0.1,25,20,19,RCbssEff,2.38023,1,1,1,0
empty-32-32,0.8,0.1,25,20,20,RCbssEff,1.86202,1,1,1,0
empty-32-32,0.8,0.1,25,30,1,RCbssEff,3.22125,1,1,1,0
empty-32-32,0.8,0.1,25,30,2,RCbssEff,3.20234,1,1,1,0
empty-32-32,0.8,0.1,25,30,3,RCbssEff,3.27813,1,1,1,0
empty-32-32,0.8,0.1,25,30,4,RCbssEff,3.72547,1,1,1,0
empty-32-32,0.8,0.1,25,30,5,RCbssEff,2.98383,1,1,1,0
empty-32-32,0.8,0.1,25,30,6,RCbssEff,3.01502,1,1,1,0
empty-32-32,0.8,0.1,25,30,7,RCbssEff,3.02283,1,1,1,0
empty-32-32,0.8,0.1,25,30,8,RCbssEff,2.91305,1,1,1,0
empty-32-32,0.8,0.1,25,30,9,RCbssEff,3.03116,1,1,1,0
empty-32-32,0.8,0.1,25,30,10,RCbssEff,3.2083,1,1,1,0
empty-32-32,0.8,0.1,25,30,11,RCbssEff,3.29951,1,1,1,0
empty-32-32,0.8,0.1,25,30,12,RCbssEff,3.11524,1,1,1,0
empty-32-32,0.8,0.1,25,30,13,RCbssEff,3.24471,1,1,1,0
empty-32-32,0.8,0.1,25,30,14,RCbssEff,2.98431,1,1,1,0
empty-32-32,0.8,0.1,25,30,15,RCbssEff,2.88024,1,1,1,0
empty-32-32,0.8,0.1,25,30,16,RCbssEff,3.27598,1,1,1,0
empty-32-32,0.8,0.1,25,30,17,RCbssEff,2.88902,1,1,1,0
empty-32-32,0.8,0.1,25,30,18,RCbssEff,3.05871,1,1,1,0
empty-32-32,0.8,0.1,25,30,19,RCbssEff,41.08471,31,3,2,1
empty-32-32,0.8,0.1,25,30,20,RCbssEff,3.00095,1,1,1,0
empty-32-32,0.8,0.1,25,40,1,RCbssEff,5.11002,1,1,1,0
empty-32-32,0.8,0.1,25,40,2,RCbssEff,5.42967,1,1,1,0
empty-32-32,0.8,0.1,25,40,3,RCbssEff,4.75172,1,1,1,0
empty-32-32,0.8,0.1,25,40,4,RCbssEff,,,,,
empty-32-32,0.8,0.1,25,40,5,RCbssEff,5.28021,1,1,1,0
empty-32-32,0.8,0.1,25,40,6,RCbssEff,4.93701,1,1,1,0
empty-32-32,0.8,0.1,25,40,7,RCbssEff,5.37984,1,1,1,0
empty-32-32,0.8,0.1,25,40,8,RCbssEff,5.39887,1,1,1,0
empty-32-32,0.8,0.1,25,40,9,RCbssEff,4.50171,1,1,1,0
empty-32-32,0.8,0.1,25,40,10,RCbssEff,4.97474,1,1,1,0
empty-32-32,0.8,0.1,25,40,11,RCbssEff,4.30724,1,1,1,0
empty-32-32,0.8,0.1,25,40,12,RCbssEff,4.72928,1,1,1,0
empty-32-32,0.8,0.1,25,40,13,RCbssEff,4.5455,1,1,1,0
empty-32-32,0.8,0.1,25,40,14,RCbssEff,4.40521,1,1,1,0
empty-32-32,0.8,0.1,25,40,15,RCbssEff,4.64251,1,1,1,0
empty-32-32,0.8,0.1,25,40,16,RCbssEff,4.62913,1,1,1,0
empty-32-32,0.8,0.1,25,40,17,RCbssEff,4.97927,1,1,1,0
empty-32-32,0.8,0.1,25,40,18,RCbssEff,,,,,
empty-32-32,0.8,0.1,25,40,19,RCbssEff,4.5662,1,1,1,0
empty-32-32,0.8,0.1,25,40,20,RCbssEff,4.76652,1,1,1,0
empty-32-32,0.8,0.1,25,50,1,RCbssEff,6.99798,1,1,1,0
empty-32-32,0.8,0.1,25,50,2,RCbssEff,6.84834,1,1,1,0
empty-32-32,0.8,0.1,25,50,3,RCbssEff,7.25859,1,1,1,0
empty-32-32,0.8,0.1,25,50,4,RCbssEff,6.61719,1,1,1,0
empty-32-32,0.8,0.1,25,50,5,RCbssEff,6.72841,1,1,1,0
empty-32-32,0.8,0.1,25,50,6,RCbssEff,6.91219,1,1,1,0
empty-32-32,0.8,0.1,25,50,7,RCbssEff,6.60288,1,1,1,0
empty-32-32,0.8,0.1,25,50,8,RCbssEff,6.41017,1,1,1,0
empty-32-32,0.8,0.1,25,50,9,RCbssEff,7.75257,1,1,1,0
empty-32-32,0.8,0.1,25,50,10,RCbssEff,6.87075,1,1,1,0
empty-32-32,0.8,0.1,25,50,11,RCbssEff,6.50991,1,1,1,0
empty-32-32,0.8,0.1,25,50,12,RCbssEff,6.46925,1,1,1,0
empty-32-32,0.8,0.1,25,50,13,RCbssEff,6.74897,1,1,1,0
empty-32-32,0.8,0.1,25,50,14,RCbssEff,7.25207,1,1,1,0
empty-32-32,0.8,0.1,25,50,15,RCbssEff,6.52648,1,1,1,0
empty-32-32,0.8,0.1,25,50,16,RCbssEff,7.0597,1,1,1,0
empty-32-32,0.8,0.1,25,50,17,RCbssEff,7.16438,1,1,1,0
empty-32-32,0.8,0.1,25,50,18,RCbssEff,,,,,
empty-32-32,0.8,0.1,25,50,19,RCbssEff,7.3977,1,1,1,0
empty-32-32,0.8,0.1,25,50,20,RCbssEff,7.56636,1,1,1,0
empty-32-32,0.8,0.1,25,60,1,RCbssEff,9.65694,1,1,1,0
empty-32-32,0.8,0.1,25,60,2,RCbssEff,11.54882,1,1,1,0
empty-32-32,0.8,0.1,25,60,3,RCbssEff,9.08421,1,1,1,0
empty-32-32,0.8,0.1,25,60,4,RCbssEff,9.94276,1,1,1,0
empty-32-32,0.8,0.1,25,60,5,RCbssEff,9.42506,1,1,1,0
empty-32-32,0.8,0.1,25,60,6,RCbssEff,9.62832,1,1,1,0
empty-32-32,0.8,0.1,25,60,7,RCbssEff,9.27547,1,1,1,0
empty-32-32,0.8,0.1,25,60,8,RCbssEff,9.06015,1,1,1,0
empty-32-32,0.8,0.1,25,60,9,RCbssEff,9.28362,1,1,1,0
empty-32-32,0.8,0.1,25,60,10,RCbssEff,8.72102,1,1,1,0
empty-32-32,0.8,0.1,25,60,11,RCbssEff,9.22278,1,1,1,0
empty-32-32,0.8,0.1,25,60,12,RCbssEff,9.72429,1,1,1,0
empty-32-32,0.8,0.1,25,60,13,RCbssEff,9.06678,1,1,1,0
empty-32-32,0.8,0.1,25,60,14,RCbssEff,9.32245,1,1,1,0
empty-32-32,0.8,0.1,25,60,15,RCbssEff,9.43449,1,1,1,0
empty-32-32,0.8,0.1,25,60,16,RCbssEff,9.73935,1,1,1,0
empty-32-32,0.8,0.1,25,60,17,RCbssEff,9.60162,1,1,1,0
empty-32-32,0.8,0.1,25,60,18,RCbssEff,,,,,
empty-32-32,0.8,0.1,25,60,19,RCbssEff,10.25843,1,1,1,0
empty-32-32,0.8,0.1,25,60,20,RCbssEff,10.38704,1,1,1,0
empty-32-32,0.8,0.1,25,80,1,RCbssEff,16.51101,1,1,1,0
empty-32-32,0.8,0.1,25,80,2,RCbssEff,16.33833,1,1,1,0
empty-32-32,0.8,0.1,25,80,3,RCbssEff,16.91377,1,1,1,0
empty-32-32,0.8,0.1,25,80,4,RCbssEff,15.06938,1,1,1,0
empty-32-32,0.8,0.1,25,80,5,RCbssEff,16.30119,1,1,1,0
empty-32-32,0.8,0.1,25,80,6,RCbssEff,16.18779,1,1,1,0
empty-32-32,0.8,0.1,25,80,7,RCbssEff,15.90411,1,1,1,0
empty-32-32,0.8,0.1,25,80,8,RCbssEff,15.78873,1,1,1,0
empty-32-32,0.8,0.1,25,80,9,RCbssEff,16.53237,1,1,1,0
empty-32-32,0.8,0.1,25,80,10,RCbssEff,15.7046,1,1,1,0
empty-32-32,0.8,0.1,25,80,11,RCbssEff,15.17319,1,1,1,0
empty-32-32,0.8,0.1,25,80,12,RCbssEff,15.25164,1,1,1,0
empty-32-32,0.8,0.1,25,80,13,RCbssEff,,,,,
empty-32-32,0.8,0.1,25,80,14,RCbssEff,15.73347,1,1,1,0
empty-32-32,0.8,0.1,25,80,15,RCbssEff,16.18192,1,1,1,0
empty-32-32,0.8,0.1,25,80,16,RCbssEff,16.26894,1,1,1,0
empty-32-32,0.8,0.1,25,80,17,RCbssEff,16.29857,1,1,1,0
empty-32-32,0.8,0.1,25,80,18,RCbssEff,,,,,
empty-32-32,0.8,0.1,25,80,19,RCbssEff,14.99107,1,1,1,0
empty-32-32,0.8,0.1,25,80,20,RCbssEff,15.57847,1,1,1,0
empty-32-32,0.8,0.1,25,100,1,RCbssEff,24.77802,1,1,1,0
empty-32-32,0.8,0.1,25,100,2,RCbssEff,24.38075,1,1,1,0
empty-32-32,0.8,0.1,25,100,3,RCbssEff,23.85234,1,1,1,0
empty-32-32,0.8,0.1,25,100,4,RCbssEff,24.15645,1,1,1,0
empty-32-32,0.8,0.1,25,100,5,RCbssEff,24.07767,1,1,1,0
empty-32-32,0.8,0.1,25,100,6,RCbssEff,23.13352,1,1,1,0
empty-32-32,0.8,0.1,25,100,7,RCbssEff,25.12391,1,1,1,0
empty-32-32,0.8,0.1,25,100,8,RCbssEff,25.62357,1,1,1,0
empty-32-32,0.8,0.1,25,100,9,RCbssEff,23.642,1,1,1,0
empty-32-32,0.8,0.1,25,100,10,RCbssEff,24.0854,1,1,1,0
empty-32-32,0.8,0.1,25,100,11,RCbssEff,24.37738,1,1,1,0
empty-32-32,0.8,0.1,25,100,12,RCbssEff,24.35273,1,1,1,0
empty-32-32,0.8,0.1,25,100,13,RCbssEff,25.04147,1,1,1,0
empty-32-32,0.8,0.1,25,100,14,RCbssEff,25.74718,1,1,1,0
empty-32-32,0.8,0.1,25,100,15,RCbssEff,26.44677,1,1,1,0
empty-32-32,0.8,0.1,25,100,16,RCbssEff,26.11119,1,1,1,0
empty-32-32,0.8,0.1,25,100,17,RCbssEff,25.43135,1,1,1,0
empty-32-32,0.8,0.1,25,100,18,RCbssEff,,,,,
empty-32-32,0.8,0.1,25,100,19,RCbssEff,28.09452,1,1,1,0
empty-32-32,0.8,0.1,25,100,20,RCbssEff,24.97056,1,1,1,0
empty-32-32,0.8,0.1,30,20,1,RCbssEff,3.87199,1,1,1,0
empty-32-32,0.8,0.1,30,20,2,RCbssEff,2.10687,1,1,1,0
empty-32-32,0.8,0.1,30,20,3,RCbssEff,3.64804,1,1,1,0
empty-32-32,0.8,0.1,30,20,4,RCbssEff,,,,,
empty-32-32,0.8,0.1,30,20,5,RCbssEff,1.98588,1,1,1,0
empty-32-32,0.8,0.1,30,20,6,RCbssEff,2.25737,1,1,1,0
empty-32-32,0.8,0.1,30,20,7,RCbssEff,1.80908,1,1,1,0
empty-32-32,0.8,0.1,30,20,8,RCbssEff,1.80409,1,1,1,0
empty-32-32,0.8,0.1,30,20,9,RCbssEff,2.12318,1,1,1,0
empty-32-32,0.8,0.1,30,20,10,RCbssEff,1.98404,1,1,1,0
empty-32-32,0.8,0.1,30,20,11,RCbssEff,1.93632,1,1,1,0
empty-32-32,0.8,0.1,30,20,12,RCbssEff,1.83526,1,1,1,0
empty-32-32,0.8,0.1,30,20,13,RCbssEff,1.86994,1,1,1,0
empty-32-32,0.8,0.1,30,20,14,RCbssEff,1.77982,1,1,1,0
empty-32-32,0.8,0.1,30,20,15,RCbssEff,1.72273,1,1,1,0
empty-32-32,0.8,0.1,30,20,16,RCbssEff,2.00526,1,1,1,0
empty-32-32,0.8,0.1,30,20,17,RCbssEff,2.31517,1,1,1,0
empty-32-32,0.8,0.1,30,20,18,RCbssEff,1.97048,1,1,1,0
empty-32-32,0.8,0.1,30,20,19,RCbssEff,1.99842,1,1,1,0
empty-32-32,0.8,0.1,30,20,20,RCbssEff,1.96779,1,1,1,0
empty-32-32,0.8,0.1,30,30,1,RCbssEff,4.02313,1,1,1,0
empty-32-32,0.8,0.1,30,30,2,RCbssEff,3.08592,1,1,1,0
empty-32-32,0.8,0.1,30,30,3,RCbssEff,4.17329,1,1,1,0
empty-32-32,0.8,0.1,30,30,4,RCbssEff,3.29537,1,1,1,0
empty-32-32,0.8,0.1,30,30,5,RCbssEff,3.16932,1,1,1,0
empty-32-32,0.8,0.1,30,30,6,RCbssEff,3.28209,1,1,1,0
empty-32-32,0.8,0.1,30,30,7,RCbssEff,3.53474,1,1,1,0
empty-32-32,0.8,0.1,30,30,8,RCbssEff,3.55621,1,1,1,0
empty-32-32,0.8,0.1,30,30,9,RCbssEff,3.39641,1,1,1,0
empty-32-32,0.8,0.1,30,30,10,RCbssEff,3.17821,1,1,1,0
empty-32-32,0.8,0.1,30,30,11,RCbssEff,3.4288,1,1,1,0
empty-32-32,0.8,0.1,30,30,12,RCbssEff,3.38611,1,1,1,0
empty-32-32,0.8,0.1,30,30,13,RCbssEff,3.44578,1,1,1,0
empty-32-32,0.8,0.1,30,30,14,RCbssEff,3.69571,1,1,1,0
empty-32-32,0.8,0.1,30,30,15,RCbssEff,4.04634,1,1,1,0
empty-32-32,0.8,0.1,30,30,16,RCbssEff,3.36189,1,1,1,0
empty-32-32,0.8,0.1,30,30,17,RCbssEff,2.98691,1,1,1,0
empty-32-32,0.8,0.1,30,30,18,RCbssEff,,,,,
empty-32-32,0.8,0.1,30,30,19,RCbssEff,3.3418,1,1,1,0
empty-32-32,0.8,0.1,30,30,20,RCbssEff,3.91261,1,1,1,0
empty-32-32,0.8,0.1,30,40,1,RCbssEff,5.86957,1,1,1,0
empty-32-32,0.8,0.1,30,40,2,RCbssEff,4.9097,1,1,1,0
empty-32-32,0.8,0.1,30,40,3,RCbssEff,6.57138,1,1,1,0
empty-32-32,0.8,0.1,30,40,4,RCbssEff,,,,,
empty-32-32,0.8,0.1,30,40,5,RCbssEff,4.75847,1,1,1,0
empty-32-32,0.8,0.1,30,40,6,RCbssEff,5.53429,1,1,1,0
empty-32-32,0.8,0.1,30,40,7,RCbssEff,5.41149,1,1,1,0
empty-32-32,0.8,0.1,30,40,8,RCbssEff,4.87249,1,1,1,0
empty-32-32,0.8,0.1,30,40,9,RCbssEff,,,,,
empty-32-32,0.8,0.1,30,40,10,RCbssEff,5.2445,1,1,1,0
empty-32-32,0.8,0.1,30,40,11,RCbssEff,5.2456,1,1,1,0
empty-32-32,0.8,0.1,30,40,12,RCbssEff,,,,,
empty-32-32,0.8,0.1,30,40,13,RCbssEff,5.17606,1,1,1,0
empty-32-32,0.8,0.1,30,40,14,RCbssEff,4.6566,1,1,1,0
empty-32-32,0.8,0.1,30,40,15,RCbssEff,4.37235,1,1,1,0
empty-32-32,0.8,0.1,30,40,16,RCbssEff,5.30232,1,1,1,0
empty-32-32,0.8,0.1,30,40,17,RCbssEff,5.33443,1,1,1,0
empty-32-32,0.8,0.1,30,40,18,RCbssEff,,,,,
empty-32-32,0.8,0.1,30,40,19,RCbssEff,5.08379,1,1,1,0
empty-32-32,0.8,0.1,30,40,20,RCbssEff,4.61502,1,1,1,0
empty-32-32,0.8,0.1,30,50,1,RCbssEff,6.85552,1,1,1,0
empty-32-32,0.8,0.1,30,50,2,RCbssEff,7.5727,1,1,1,0
empty-32-32,0.8,0.1,30,50,3,RCbssEff,7.19466,1,1,1,0
empty-32-32,0.8,0.1,30,50,4,RCbssEff,6.9939,1,1,1,0
empty-32-32,0.8,0.1,30,50,5,RCbssEff,7.75654,1,1,1,0
empty-32-32,0.8,0.1,30,50,6,RCbssEff,7.28614,1,1,1,0
empty-32-32,0.8,0.1,30,50,7,RCbssEff,7.36476,1,1,1,0
empty-32-32,0.8,0.1,30,50,8,RCbssEff,7.12587,1,1,1,0
empty-32-32,0.8,0.1,30,50,9,RCbssEff,7.02813,1,1,1,0
empty-32-32,0.8,0.1,30,50,10,RCbssEff,6.58097,1,1,1,0
empty-32-32,0.8,0.1,30,50,11,RCbssEff,6.66816,1,1,1,0
empty-32-32,0.8,0.1,30,50,12,RCbssEff,7.02472,1,1,1,0
empty-32-32,0.8,0.1,30,50,13,RCbssEff,6.63224,1,1,1,0
empty-32-32,0.8,0.1,30,50,14,RCbssEff,8.4697,1,1,1,0
empty-32-32,0.8,0.1,30,50,15,RCbssEff,7.04103,1,1,1,0
empty-32-32,0.8,0.1,30,50,16,RCbssEff,7.0951,1,1,1,0
empty-32-32,0.8,0.1,30,50,17,RCbssEff,7.83642,1,1,1,0
empty-32-32,0.8,0.1,30,50,18,RCbssEff,,,,,
empty-32-32,0.8,0.1,30,50,19,RCbssEff,7.71567,1,1,1,0
empty-32-32,0.8,0.1,30,50,20,RCbssEff,7.0711,1,1,1,0
empty-32-32,0.8,0.1,30,60,1,RCbssEff,9.49136,1,1,1,0
empty-32-32,0.8,0.1,30,60,2,RCbssEff,10.48646,1,1,1,0
empty-32-32,0.8,0.1,30,60,3,RCbssEff,9.61638,1,1,1,0
empty-32-32,0.8,0.1,30,60,4,RCbssEff,9.3036,1,1,1,0
empty-32-32,0.8,0.1,30,60,5,RCbssEff,9.95583,1,1,1,0
empty-32-32,0.8,0.1,30,60,6,RCbssEff,12.95143,1,1,1,0
empty-32-32,0.8,0.1,30,60,7,RCbssEff,10.35055,1,1,1,0
empty-32-32,0.8,0.1,30,60,8,RCbssEff,9.19241,1,1,1,0
empty-32-32,0.8,0.1,30,60,9,RCbssEff,10.25765,1,1,1,0
empty-32-32,0.8,0.1,30,60,10,RCbssEff,9.38022,1,1,1,0
empty-32-32,0.8,0.1,30,60,11,RCbssEff,9.42953,1,1,1,0
empty-32-32,0.8,0.1,30,60,12,RCbssEff,9.75593,1,1,1,0
empty-32-32,0.8,0.1,30,60,13,RCbssEff,,,,,
empty-32-32,0.8,0.1,30,60,14,RCbssEff,12.24361,1,1,1,0
empty-32-32,0.8,0.1,30,60,15,RCbssEff,10.13701,1,1,1,0
empty-32-32,0.8,0.1,30,60,16,RCbssEff,10.15369,1,1,1,0
empty-32-32,0.8,0.1,30,60,17,RCbssEff,9.40472,1,1,1,0
empty-32-32,0.8,0.1,30,60,18,RCbssEff,,,,,
empty-32-32,0.8,0.1,30,60,19,RCbssEff,10.64397,1,1,1,0
empty-32-32,0.8,0.1,30,60,20,RCbssEff,10.82241,1,1,1,0
empty-32-32,0.8,0.1,30,80,1,RCbssEff,17.66638,1,1,1,0
empty-32-32,0.8,0.1,30,80,2,RCbssEff,16.19262,1,1,1,0
empty-32-32,0.8,0.1,30,80,3,RCbssEff,16.68805,1,1,1,0
empty-32-32,0.8,0.1,30,80,4,RCbssEff,17.21689,1,1,1,0
empty-32-32,0.8,0.1,30,80,5,RCbssEff,19.73087,1,1,1,0
empty-32-32,0.8,0.1,30,80,6,RCbssEff,16.29085,1,1,1,0
empty-32-32,0.8,0.1,30,80,7,RCbssEff,14.78028,1,1,1,0
empty-32-32,0.8,0.1,30,80,8,RCbssEff,16.23552,1,1,1,0
empty-32-32,0.8,0.1,30,80,9,RCbssEff,17.37444,1,1,1,0
empty-32-32,0.8,0.1,30,80,10,RCbssEff,15.82356,1,1,1,0
empty-32-32,0.8,0.1,30,80,11,RCbssEff,16.69847,1,1,1,0
empty-32-32,0.8,0.1,30,80,12,RCbssEff,17.35752,1,1,1,0
empty-32-32,0.8,0.1,30,80,13,RCbssEff,,,,,
empty-32-32,0.8,0.1,30,80,14,RCbssEff,,,,,
empty-32-32,0.8,0.1,30,80,15,RCbssEff,17.20105,1,1,1,0
empty-32-32,0.8,0.1,30,80,16,RCbssEff,16.32176,1,1,1,0
empty-32-32,0.8,0.1,30,80,17,RCbssEff,19.02597,1,1,1,0
empty-32-32,0.8,0.1,30,80,18,RCbssEff,16.58338,1,1,1,0
empty-32-32,0.8,0.1,30,80,19,RCbssEff,14.89354,1,1,1,0
empty-32-32,0.8,0.1,30,80,20,RCbssEff,17.83133,1,1,1,0
empty-32-32,0.8,0.1,30,100,1,RCbssEff,,,,,
empty-32-32,0.8,0.1,30,100,2,RCbssEff,25.96891,1,1,1,0
empty-32-32,0.8,0.1,30,100,3,RCbssEff,24.82826,1,1,1,0
empty-32-32,0.8,0.1,30,100,4,RCbssEff,26.56376,1,1,1,0
