Map,Safe prob,Delay prob,Number of agents,Number of goals,Instance,Algorithm,Runtime,Planner calls,Sum Of Cost
empty-32-32,0.8,0.1,25,20,11,IRC,2.06988,1,120
empty-32-32,0.8,0.1,25,20,12,RCbssEff,1.68893,1,100
empty-32-32,0.8,0.1,25,20,12,IDP,1.68395,1,100
empty-32-32,0.8,0.1,25,20,12,IRC,1.70273,1,104
empty-32-32,0.8,0.1,25,20,13,RCbssEff,1.95227,1,117
empty-32-32,0.8,0.1,25,20,13,IDP,1.96521,1,117
empty-32-32,0.8,0.1,25,20,13,IRC,1.94757,1,132
empty-32-32,0.8,0.1,25,20,14,RCbssEff,1.99029,1,117
empty-32-32,0.8,0.1,25,20,14,IDP,1.87289,1,117
empty-32-32,0.8,0.1,25,20,14,IRC,1.87476,1,132
empty-32-32,0.8,0.1,25,20,15,RCbssEff,2.06316,1,97
empty-32-32,0.8,0.1,25,20,15,IDP,1.89012,1,97
empty-32-32,0.8,0.1,25,20,15,IRC,1.85176,1,111
empty-32-32,0.8,0.1,25,20,16,RCbssEff,2.09698,1,123
empty-32-32,0.8,0.1,25,20,16,IDP,1.79459,1,123
empty-32-32,0.8,0.1,25,20,16,IRC,1.80778,1,128
empty-32-32,0.8,0.1,25,20,17,RCbssEff,1.74574,1,107
empty-32-32,0.8,0.1,25,20,17,IDP,1.7127,1,107
empty-32-32,0.8,0.1,25,20,17,IRC,1.80368,1,124
empty-32-32,0.8,0.1,25,20,18,RCbssEff,1.81762,1,99
empty-32-32,0.8,0.1,25,20,18,IDP,1.78404,1,99
empty-32-32,0.8,0.1,25,20,18,IRC,1.81999,1,115
empty-32-32,0.8,0.1,25,20,19,RCbssEff,1.82396,1,125
empty-32-32,0.8,0.1,25,20,19,IDP,1.82363,1,125
empty-32-32,0.8,0.1,25,20,19,IRC,1.81246,1,132
empty-32-32,0.8,0.1,25,20,20,RCbssEff,1.86552,1,114
empty-32-32,0.8,0.1,25,20,20,IDP,1.90031,1,114
empty-32-32,0.8,0.1,25,20,20,IRC,1.88968,1,127
empty-32-32,0.8,0.1,25,30,1,RCbssEff,3.36292,1,145
empty-32-32,0.8,0.1,25,30,1,IDP,3.21328,1,145
empty-32-32,0.8,0.1,25,30,1,IRC,3.28935,1,155
empty-32-32,0.8,0.1,25,30,2,RCbssEff,3.05533,1,151
empty-32-32,0.8,0.1,25,30,2,IDP,3.0087,1,151
empty-32-32,0.8,0.1,25,30,2,IRC,3.03092,1,158
empty-32-32,0.8,0.1,25,30,3,RCbssEff,3.3323,1,159
empty-32-32,0.8,0.1,25,30,3,IDP,3.28941,1,159
empty-32-32,0.8,0.1,25,30,3,IRC,3.31219,1,178
empty-32-32,0.8,0.1,25,30,4,RCbssEff,3.32064,1,152
empty-32-32,0.8,0.1,25,30,4,IDP,3.30609,1,152
empty-32-32,0.8,0.1,25,30,4,IRC,3.3168,1,173
empty-32-32,0.8,0.1,25,30,5,RCbssEff,3.89825,1,148
empty-32-32,0.8,0.1,25,30,5,IDP,4.005,1,148
empty-32-32,0.8,0.1,25,30,5,IRC,3.02724,1,160
empty-32-32,0.8,0.1,25,30,6,RCbssEff,2.93897,1,161
empty-32-32,0.8,0.1,25,30,6,IDP,2.94778,1,161
empty-32-32,0.8,0.1,25,30,6,IRC,2.95286,1,179
empty-32-32,0.8,0.1,25,30,7,RCbssEff,3.0481,1,165
empty-32-32,0.8,0.1,25,30,7,IDP,3.29037,1,165
empty-32-32,0.8,0.1,25,30,7,IRC,3.05091,1,181
empty-32-32,0.8,0.1,25,30,8,RCbssEff,2.89453,1,165
empty-32-32,0.8,0.1,25,30,8,IDP,2.87274,1,165
empty-32-32,0.8,0.1,25,30,8,IRC,2.85743,1,186
empty-32-32,0.8,0.1,25,30,9,RCbssEff,3.0836,1,140
empty-32-32,0.8,0.1,25,30,9,IDP,3.09841,1,140
empty-32-32,0.8,0.1,25,30,9,IRC,3.06725,1,158
empty-32-32,0.8,0.1,25,30,10,RCbssEff,3.12159,1,151
empty-32-32,0.8,0.1,25,30,10,IDP,3.09972,1,151
empty-32-32,0.8,0.1,25,30,10,IRC,3.12113,1,159
empty-32-32,0.8,0.1,25,30,11,RCbssEff,3.39,1,146
empty-32-32,0.8,0.1,25,30,11,IDP,3.49264,1,146
empty-32-32,0.8,0.1,25,30,11,IRC,3.37849,1,172
empty-32-32,0.8,0.1,25,30,12,RCbssEff,3.22338,1,151
empty-32-32,0.8,0.1,25,30,12,IDP,3.19308,1,151
empty-32-32,0.8,0.1,25,30,12,IRC,3.17404,1,167
empty-32-32,0.8,0.1,25,30,13,RCbssEff,3.32994,1,155
empty-32-32,0.8,0.1,25,30,13,IDP,3.30733,1,155
empty-32-32,0.8,0.1,25,30,13,IRC,3.32703,1,171
empty-32-32,0.8,0.1,25,30,14,RCbssEff,3.05611,1,167
empty-32-32,0.8,0.1,25,30,14,IDP,3.18491,1,167
empty-32-32,0.8,0.1,25,30,14,IRC,3.06209,1,196
empty-32-32,0.8,0.1,25,30,15,RCbssEff,2.92883,1,126
empty-32-32,0.8,0.1,25,30,15,IDP,2.93823,1,126
empty-32-32,0.8,0.1,25,30,15,IRC,2.94577,1,139
empty-32-32,0.8,0.1,25,30,16,RCbssEff,3.34842,1,165
empty-32-32,0.8,0.1,25,30,16,IDP,3.37104,1,165
empty-32-32,0.8,0.1,25,30,16,IRC,4.53533,1,182
empty-32-32,0.8,0.1,25,30,17,RCbssEff,2.97668,1,160
empty-32-32,0.8,0.1,25,30,17,IDP,3.2538,1,160
empty-32-32,0.8,0.1,25,30,17,IRC,2.97496,1,188
empty-32-32,0.8,0.1,25,30,18,RCbssEff,3.11362,1,160
empty-32-32,0.8,0.1,25,30,18,IDP,3.11857,1,160
empty-32-32,0.8,0.1,25,30,18,IRC,3.13768,1,179
empty-32-32,0.8,0.1,25,30,19,RCbssEff,47.00646,1,167
empty-32-32,0.8,0.1,25,30,19,IDP,44.63993,14,166
empty-32-32,0.8,0.1,25,30,19,IRC,2.95014,1,185
empty-32-32,0.8,0.1,25,30,20,RCbssEff,3.13378,1,154
empty-32-32,0.8,0.1,25,30,20,IDP,3.56042,1,154
empty-32-32,0.8,0.1,25,30,20,IRC,3.10895,1,162
empty-32-32,0.8,0.1,25,40,1,RCbssEff,5.26615,1,182
empty-32-32,0.8,0.1,25,40,1,IDP,6.42429,1,182
empty-32-32,0.8,0.1,25,40,1,IRC,7.34372,1,196
empty-32-32,0.8,0.1,25,40,2,RCbssEff,5.30345,1,188
empty-32-32,0.8,0.1,25,40,2,IDP,5.34719,1,188
empty-32-32,0.8,0.1,25,40,2,IRC,5.51997,1,216
empty-32-32,0.8,0.1,25,40,3,RCbssEff,4.84473,1,203
empty-32-32,0.8,0.1,25,40,3,IDP,5.94984,1,203
empty-32-32,0.8,0.1,25,40,3,IRC,4.83493,1,226
empty-32-32,0.8,0.1,25,40,4,RCbssEff,,,
empty-32-32,0.8,0.1,25,40,4,IDP,18.92235,4,188
empty-32-32,0.8,0.1,25,40,4,IRC,4.70281,1,218
empty-32-32,0.8,0.1,25,40,5,RCbssEff,4.81626,1,191
empty-32-32,0.8,0.1,25,40,5,IDP,4.80414,1,191
empty-32-32,0.8,0.1,25,40,5,IRC,4.85005,1,216
empty-32-32,0.8,0.1,25,40,6,RCbssEff,5.37322,1,212
empty-32-32,0.8,0.1,25,40,6,IDP,5.06072,1,212
empty-32-32,0.8,0.1,25,40,6,IRC,5.04081,1,240
empty-32-32,0.8,0.1,25,40,7,RCbssEff,5.4828,1,208
empty-32-32,0.8,0.1,25,40,7,IDP,5.44077,1,208
empty-32-32,0.8,0.1,25,40,7,IRC,5.54314,1,228
empty-32-32,0.8,0.1,25,40,8,RCbssEff,5.22886,1,194
empty-32-32,0.8,0.1,25,40,8,IDP,5.16293,1,194
empty-32-32,0.8,0.1,25,40,8,IRC,5.224,1,217
empty-32-32,0.8,0.1,25,40,9,RCbssEff,7.96134,1,194
empty-32-32,0.8,0.1,25,40,9,IDP,4.80942,1,194
empty-32-32,0.8,0.1,25,40,9,IRC,4.57987,1,224
empty-32-32,0.8,0.1,25,40,10,RCbssEff,5.07368,1,193
empty-32-32,0.8,0.1,25,40,10,IDP,5.03063,1,193
empty-32-32,0.8,0.1,25,40,10,IRC,5.15318,1,212
empty-32-32,0.8,0.1,25,40,11,RCbssEff,4.41823,1,185
empty-32-32,0.8,0.1,25,40,11,IDP,4.42698,1,185
empty-32-32,0.8,0.1,25,40,11,IRC,4.4203,1,209
empty-32-32,0.8,0.1,25,40,12,RCbssEff,4.85168,1,182
empty-32-32,0.8,0.1,25,40,12,IDP,4.84075,1,182
empty-32-32,0.8,0.1,25,40,12,IRC,4.89,1,203
empty-32-32,0.8,0.1,25,40,13,RCbssEff,4.68694,1,203
empty-32-32,0.8,0.1,25,40,13,IDP,4.64101,1,203
empty-32-32,0.8,0.1,25,40,13,IRC,4.64773,1,231
empty-32-32,0.8,0.1,25,40,14,RCbssEff,4.48688,1,197
empty-32-32,0.8,0.1,25,40,14,IDP,4.5258,1,197
empty-32-32,0.8,0.1,25,40,14,IRC,4.52135,1,230
empty-32-32,0.8,0.1,25,40,15,RCbssEff,4.8245,1,165
empty-32-32,0.8,0.1,25,40,15,IDP,5.50104,1,165
empty-32-32,0.8,0.1,25,40,15,IRC,7.67924,2,182
empty-32-32,0.8,0.1,25,40,16,RCbssEff,5.24363,1,195
empty-32-32,0.8,0.1,25,40,16,IDP,8.45023,1,195
empty-32-32,0.8,0.1,25,40,16,IRC,5.15108,1,215
empty-32-32,0.8,0.1,25,40,17,RCbssEff,5.08391,1,201
empty-32-32,0.8,0.1,25,40,17,IDP,5.05743,1,201
empty-32-32,0.8,0.1,25,40,17,IRC,5.06653,1,231
empty-32-32,0.8,0.1,25,40,18,RCbssEff,,,
empty-32-32,0.8,0.1,25,40,18,IDP,,,
empty-32-32,0.8,0.1,25,40,18,IRC,9.48028,2,228
empty-32-32,0.8,0.1,25,40,19,RCbssEff,4.656,1,197
empty-32-32,0.8,0.1,25,40,19,IDP,4.60208,1,197
empty-32-32,0.8,0.1,25,40,19,IRC,4.61879,1,217
empty-32-32,0.8,0.1,25,40,20,RCbssEff,4.91355,1,193
empty-32-32,0.8,0.1,25,40,20,IDP,4.84981,1,193
empty-32-32,0.8,0.1,25,40,20,IRC,4.89956,1,212
empty-32-32,0.8,0.1,25,50,1,RCbssEff,7.08186,1,218
empty-32-32,0.8,0.1,25,50,1,IDP,7.10472,1,218
empty-32-32,0.8,0.1,25,50,1,IRC,7.1016,1,240
empty-32-32,0.8,0.1,25,50,2,RCbssEff,6.97269,1,210
empty-32-32,0.8,0.1,25,50,2,IDP,7.50081,1,210
empty-32-32,0.8,0.1,25,50,2,IRC,8.73609,1,235
empty-32-32,0.8,0.1,25,50,3,RCbssEff,8.63696,1,238
empty-32-32,0.8,0.1,25,50,3,IDP,7.34997,1,238
empty-32-32,0.8,0.1,25,50,3,IRC,7.35689,1,272
empty-32-32,0.8,0.1,25,50,4,RCbssEff,6.7142,1,225
empty-32-32,0.8,0.1,25,50,4,IDP,6.69557,1,225
empty-32-32,0.8,0.1,25,50,4,IRC,6.74744,1,259
empty-32-32,0.8,0.1,25,50,5,RCbssEff,6.85188,1,225
empty-32-32,0.8,0.1,25,50,5,IDP,6.83218,1,225
empty-32-32,0.8,0.1,25,50,5,IRC,6.99489,1,252
empty-32-32,0.8,0.1,25,50,6,RCbssEff,7.03006,1,251
empty-32-32,0.8,0.1,25,50,6,IDP,7.2204,1,251
empty-32-32,0.8,0.1,25,50,6,IRC,6.94625,1,287
empty-32-32,0.8,0.1,25,50,7,RCbssEff,6.76195,1,229
empty-32-32,0.8,0.1,25,50,7,IDP,6.68854,1,229
empty-32-32,0.8,0.1,25,50,7,IRC,8.41636,1,266
empty-32-32,0.8,0.1,25,50,8,RCbssEff,7.44377,1,223
empty-32-32,0.8,0.1,25,50,8,IDP,6.51703,1,223
empty-32-32,0.8,0.1,25,50,8,IRC,6.54379,1,247
empty-32-32,0.8,0.1,25,50,9,RCbssEff,8.10727,1,251
empty-32-32,0.8,0.1,25,50,9,IDP,7.86554,1,251
empty-32-32,0.8,0.1,25,50,9,IRC,9.10957,1,279
empty-32-32,0.8,0.1,25,50,10,RCbssEff,6.9972,1,223
empty-32-32,0.8,0.1,25,50,10,IDP,7.04126,1,223
empty-32-32,0.8,0.1,25,50,10,IRC,6.96949,1,250
empty-32-32,0.8,0.1,25,50,11,RCbssEff,6.62589,1,227
empty-32-32,0.8,0.1,25,50,11,IDP,6.76628,1,227
empty-32-32,0.8,0.1,25,50,11,IRC,6.61509,1,256
empty-32-32,0.8,0.1,25,50,12,RCbssEff,6.52446,1,224
empty-32-32,0.8,0.1,25,50,12,IDP,6.55461,1,224
empty-32-32,0.8,0.1,25,50,12,IRC,6.78902,1,258
empty-32-32,0.8,0.1,25,50,13,RCbssEff,7.2941,1,233
empty-32-32,0.8,0.1,25,50,13,IDP,6.90701,1,233
empty-32-32,0.8,0.1,25,50,13,IRC,6.87982,1,268
empty-32-32,0.8,0.1,25,50,14,RCbssEff,7.36842,1,228
empty-32-32,0.8,0.1,25,50,14,IDP,7.32293,1,228
empty-32-32,0.8,0.1,25,50,14,IRC,7.3371,1,266
empty-32-32,0.8,0.1,25,50,15,RCbssEff,6.66209,1,223
empty-32-32,0.8,0.1,25,50,15,IDP,6.72419,1,223
empty-32-32,0.8,0.1,25,50,15,IRC,6.75648,1,250
empty-32-32,0.8,0.1,25,50,16,RCbssEff,7.22808,1,230
empty-32-32,0.8,0.1,25,50,16,IDP,7.17427,1,230
empty-32-32,0.8,0.1,25,50,16,IRC,7.17194,1,251
empty-32-32,0.8,0.1,25,50,17,RCbssEff,7.16735,1,232
empty-32-32,0.8,0.1,25,50,17,IDP,7.18823,1,232
empty-32-32,0.8,0.1,25,50,17,IRC,7.1945,1,262
empty-32-32,0.8,0.1,25,50,18,RCbssEff,,,
empty-32-32,0.8,0.1,25,50,18,IDP,,,
empty-32-32,0.8,0.1,25,50,18,IRC,13.46422,2,261
empty-32-32,0.8,0.1,25,50,19,RCbssEff,7.49065,1,240
empty-32-32,0.8,0.1,25,50,19,IDP,7.41434,1,240
empty-32-32,0.8,0.1,25,50,19,IRC,7.43716,1,266
empty-32-32,0.8,0.1,25,50,20,RCbssEff,7.69328,1,229
empty-32-32,0.8,0.1,25,50,20,IDP,7.8346,1,229
empty-32-32,0.8,0.1,25,50,20,IRC,7.6126,1,263
empty-32-32,0.8,0.1,5,20,1,RCbssEff,1.25013,1,128
empty-32-32,0.8,0.1,5,20,1,IDP,1.29306,1,128
empty-32-32,0.8,0.1,5,20,1,IRC,1.25382,1,138
empty-32-32,0.8,0.1,5,20,2,RCbssEff,1.42962,1,138
empty-32-32,0.8,0.1,5,20,2,IDP,1.42119,1,138
empty-32-32,0.8,0.1,5,20,2,IRC,1.39219,1,153
empty-32-32,0.8,0.1,5,20,3,RCbssEff,1.31832,1,151
empty-32-32,0.8,0.1,5,20,3,IDP,1.30205,1,151
empty-32-32,0.8,0.1,5,20,3,IRC,1.29955,1,158
empty-32-32,0.8,0.1,5,20,4,RCbssEff,1.30448,1,156
empty-32-32,0.8,0.1,5,20,4,IDP,1.27858,1,156
empty-32-32,0.8,0.1,5,20,4,IRC,1.29847,1,167
empty-32-32,0.8,0.1,5,20,5,RCbssEff,1.36423,1,156
empty-32-32,0.8,0.1,5,20,5,IDP,1.35134,1,156
empty-32-32,0.8,0.1,5,20,5,IRC,1.30925,1,178
empty-32-32,0.8,0.1,5,20,6,RCbssEff,1.27005,1,176
empty-32-32,0.8,0.1,5,20,6,IDP,1.27421,1,176
empty-32-32,0.8,0.1,5,20,6,IRC,1.44819,1,191
empty-32-32,0.8,0.1,5,20,7,RCbssEff,1.73508,1,171
empty-32-32,0.8,0.1,5,20,7,IDP,2.02255,1,171
empty-32-32,0.8,0.1,5,20,7,IRC,2.10584,1,202
empty-32-32,0.8,0.1,5,20,8,RCbssEff,1.9836,1,179
empty-32-32,0.8,0.1,5,20,8,IDP,1.97211,1,179
empty-32-32,0.8,0.1,5,20,8,IRC,1.29219,1,210
empty-32-32,0.8,0.1,5,20,9,RCbssEff,1.40383,1,153
empty-32-32,0.8,0.1,5,20,9,IDP,1.40445,1,153
empty-32-32,0.8,0.1,5,20,9,IRC,1.39258,1,158
empty-32-32,0.8,0.1,5,20,10,RCbssEff,1.32046,1,154
empty-32-32,0.8,0.1,5,20,10,IDP,1.45761,1,154
empty-32-32,0.8,0.1,5,20,10,IRC,1.30126,1,185
empty-32-32,0.8,0.1,5,20,11,RCbssEff,1.31433,1,157
empty-32-32,0.8,0.1,5,20,11,IDP,1.30032,1,157
empty-32-32,0.8,0.1,5,20,11,IRC,1.47375,1,182
empty-32-32,0.8,0.1,5,20,12,RCbssEff,1.27963,1,143
empty-32-32,0.8,0.1,5,20,12,IDP,1.26066,1,143
empty-32-32,0.8,0.1,5,20,12,IRC,1.27581,1,160
empty-32-32,0.8,0.1,5,20,13,RCbssEff,1.60405,1,152
empty-32-32,0.8,0.1,5,20,13,IDP,1.39776,1,152
empty-32-32,0.8,0.1,5,20,13,IRC,1.38445,1,173
empty-32-32,0.8,0.1,5,20,14,RCbssEff,1.15692,1,160
empty-32-32,0.8,0.1,5,20,14,IDP,1.19948,1,160
empty-32-32,0.8,0.1,5,20,14,IRC,1.27207,1,181
empty-32-32,0.8,0.1,5,20,15,RCbssEff,1.23521,1,143
empty-32-32,0.8,0.1,5,20,15,IDP,1.25826,1,143
empty-32-32,0.8,0.1,5,20,15,IRC,1.24526,1,174
empty-32-32,0.8,0.1,5,20,16,RCbssEff,1.30973,1,163
empty-32-32,0.8,0.1,5,20,16,IDP,1.31778,1,163
empty-32-32,0.8,0.1,5,20,16,IRC,1.32909,1,193
empty-32-32,0.8,0.1,5,20,17,RCbssEff,1.36057,1,167
empty-32-32,0.8,0.1,5,20,17,IDP,1.31209,1,167
empty-32-32,0.8,0.1,5,20,17,IRC,1.33737,1,198
empty-32-32,0.8,0.1,5,20,18,RCbssEff,1.32037,1,129
empty-32-32,0.8,0.1,5,20,18,IDP,1.31928,1,129
empty-32-32,0.8,0.1,5,20,18,IRC,1.27024,1,136
empty-32-32,0.8,0.1,5,20,19,RCbssEff,1.37215,1,188
empty-32-32,0.8,0.1,5,20,19,IDP,1.38976,1,188
empty-32-32,0.8,0.1,5,20,19,IRC,1.35559,1,208
empty-32-32,0.8,0.1,5,20,20,RCbssEff,1.43221,1,171
empty-32-32,0.8,0.1,5,20,20,IDP,1.40994,1,171
empty-32-32,0.8,0.1,5,20,20,IRC,1.4085,1,194
empty-32-32,0.8,0.1,15,20,1,RCbssEff,1.75213,1,106
empty-32-32,0.8,0.1,15,20,1,IDP,1.75847,1,106
empty-32-32,0.8,0.1,15,20,1,IRC,1.73118,1,112
empty-32-32,0.8,0.1,15,20,2,RCbssEff,1.60277,1,119
empty-32-32,0.8,0.1,15,20,2,IDP,1.60795,1,119
empty-32-32,0.8,0.1,15,20,2,IRC,1.61266,1,127
empty-32-32,0.8,0.1,15,20,3,RCbssEff,1.74016,1,124
empty-32-32,0.8,0.1,15,20,3,IDP,1.74959,1,124
empty-32-32,0.8,0.1,15,20,3,IRC,1.72385,1,141
empty-32-32,0.8,0.1,15,20,4,RCbssEff,1.7641,1,128
empty-32-32,0.8,0.1,15,20,4,IDP,1.49686,1,128
empty-32-32,0.8,0.1,15,20,4,IRC,1.51497,1,139
empty-32-32,0.8,0.1,15,20,5,RCbssEff,1.52366,1,123
empty-32-32,0.8,0.1,15,20,5,IDP,1.50551,1,123
empty-32-32,0.8,0.1,15,20,5,IRC,1.72438,1,137
empty-32-32,0.8,0.1,15,20,6,RCbssEff,1.59582,1,130
empty-32-32,0.8,0.1,15,20,6,IDP,1.92451,1,130
empty-32-32,0.8,0.1,15,20,6,IRC,1.59002,1,149
empty-32-32,0.8,0.1,15,20,7,RCbssEff,1.64053,1,137
empty-32-32,0.8,0.1,15,20,7,IDP,1.63711,1,137
empty-32-32,0.8,0.1,15,20,7,IRC,1.65046,1,159
empty-32-32,0.8,0.1,15,20,8,RCbssEff,1.61117,1,146
empty-32-32,0.8,0.1,15,20,8,IDP,1.60668,1,146
empty-32-32,0.8,0.1,15,20,8,IRC,1.60665,1,173
empty-32-32,0.8,0.1,15,20,9,RCbssEff,1.71026,1,117
empty-32-32,0.8,0.1,15,20,9,IDP,1.72273,1,117
empty-32-32,0.8,0.1,15,20,9,IRC,1.71162,1,129
empty-32-32,0.8,0.1,15,20,10,RCbssEff,17.54929,2,127
empty-32-32,0.8,0.1,15,20,10,IDP,15.9604,1,129
empty-32-32,0.8,0.1,15,20,10,IRC,3.15627,2,149
empty-32-32,0.8,0.1,15,20,11,RCbssEff,1.67711,1,123
empty-32-32,0.8,0.1,15,20,11,IDP,1.65116,1,123
empty-32-32,0.8,0.1,15,20,11,IRC,1.65771,1,134
empty-32-32,0.8,0.1,15,20,12,RCbssEff,1.53057,1,115
empty-32-32,0.8,0.1,15,20,12,IDP,1.51062,1,115
empty-32-32,0.8,0.1,15,20,12,IRC,1.62951,1,124
empty-32-32,0.8,0.1,15,20,13,RCbssEff,1.70576,1,127
empty-32-32,0.8,0.1,15,20,13,IDP,2.25826,1,127
empty-32-32,0.8,0.1,15,20,13,IRC,1.71331,1,137
empty-32-32,0.8,0.1,15,20,14,RCbssEff,1.59133,1,134
empty-32-32,0.8,0.1,15,20,14,IDP,1.57806,1,134
empty-32-32,0.8,0.1,15,20,14,IRC,1.69196,1,160
empty-32-32,0.8,0.1,15,20,15,RCbssEff,1.59916,1,116
empty-32-32,0.8,0.1,15,20,15,IDP,1.56134,1,116
empty-32-32,0.8,0.1,15,20,15,IRC,1.58831,1,134
empty-32-32,0.8,0.1,15,20,16,RCbssEff,1.65045,1,139
empty-32-32,0.8,0.1,15,20,16,IDP,1.67272,1,139
empty-32-32,0.8,0.1,15,20,16,IRC,1.62505,1,154
empty-32-32,0.8,0.1,15,20,17,RCbssEff,1.76143,1,132
empty-32-32,0.8,0.1,15,20,17,IDP,1.57789,1,132
empty-32-32,0.8,0.1,15,20,17,IRC,1.58727,1,147
empty-32-32,0.8,0.1,15,20,18,RCbssEff,1.64931,1,119
empty-32-32,0.8,0.1,15,20,18,IDP,1.66114,1,119
empty-32-32,0.8,0.1,15,20,18,IRC,1.68148,1,130
empty-32-32,0.8,0.1,15,20,19,RCbssEff,1.60194,1,139
empty-32-32,0.8,0.1,15,20,19,IDP,1.63647,1,139
empty-32-32,0.8,0.1,15,20,19,IRC,1.64796,1,146
empty-32-32,0.8,0.1,15,20,20,RCbssEff,1.67729,1,137
empty-32-32,0.8,0.1,15,20,20,IDP,1.62327,1,137
empty-32-32,0.8,0.1,15,20,20,IRC,1.69441,1,155
empty-32-32,0.8,0.1,20,20,1,RCbssEff,2.13624,1,99
empty-32-32,0.8,0.1,20,20,1,IDP,1.89696,1,99
empty-32-32,0.8,0.1,20,20,1,IRC,1.88485,1,99
empty-32-32,0.8,0.1,20,20,2,RCbssEff,1.70176,1,113
empty-32-32,0.8,0.1,20,20,2,IDP,1.68813,1,113
empty-32-32,0.8,0.1,20,20,2,IRC,1.68282,1,123
empty-32-32,0.8,0.1,20,20,3,RCbssEff,1.93769,1,111
empty-32-32,0.8,0.1,20,20,3,IDP,1.84095,1,111
empty-32-32,0.8,0.1,20,20,3,IRC,1.84164,1,129
empty-32-32,0.8,0.1,20,20,4,RCbssEff,17.64069,1,122
empty-32-32,0.8,0.1,20,20,4,IDP,9.33429,4,121
empty-32-32,0.8,0.1,20,20,4,IRC,4.22604,1,136
empty-32-32,0.8,0.1,20,20,5,RCbssEff,2.94013,1,122
empty-32-32,0.8,0.1,20,20,5,IDP,2.51178,1,122
empty-32-32,0.8,0.1,20,20,5,IRC,1.6974,1,136
empty-32-32,0.8,0.1,20,20,6,RCbssEff,1.80092,1,124
empty-32-32,0.8,0.1,20,20,6,IDP,1.82409,1,124
empty-32-32,0.8,0.1,20,20,6,IRC,1.80268,1,140
empty-32-32,0.8,0.1,20,20,7,RCbssEff,1.79278,1,130
empty-32-32,0.8,0.1,20,20,7,IDP,1.79883,1,130
empty-32-32,0.8,0.1,20,20,7,IRC,1.7699,1,148
empty-32-32,0.8,0.1,20,20,8,RCbssEff,1.68927,1,136
empty-32-32,0.8,0.1,20,20,8,IDP,2.10801,1,136
empty-32-32,0.8,0.1,20,20,8,IRC,2.19641,1,155
empty-32-32,0.8,0.1,20,20,9,RCbssEff,1.82733,1,108
empty-32-32,0.8,0.1,20,20,9,IDP,1.85563,1,108
empty-32-32,0.8,0.1,20,20,9,IRC,1.83892,1,120
empty-32-32,0.8,0.1,20,20,10,RCbssEff,1.74942,1,124
empty-32-32,0.8,0.1,20,20,10,IDP,1.79815,1,124
empty-32-32,0.8,0.1,20,20,10,IRC,1.7877,1,140
empty-32-32,0.8,0.1,20,20,11,RCbssEff,2.14646,1,114
empty-32-32,0.8,0.1,20,20,11,IDP,1.82871,1,114
empty-32-32,0.8,0.1,20,20,11,IRC,1.98209,1,127
empty-32-32,0.8,0.1,20,20,12,RCbssEff,2.06024,1,112
empty-32-32,0.8,0.1,20,20,12,IDP,1.646,1,112
empty-32-32,0.8,0.1,20,20,12,IRC,1.6312,1,121
empty-32-32,0.8,0.1,20,20,13,RCbssEff,1.87565,1,123
empty-32-32,0.8,0.1,20,20,13,IDP,1.86643,1,123
empty-32-32,0.8,0.1,20,20,13,IRC,1.88354,1,132
empty-32-32,0.8,0.1,20,20,14,RCbssEff,1.78063,1,126
empty-32-32,0.8,0.1,20,20,14,IDP,1.78606,1,126
empty-32-32,0.8,0.1,20,20,14,IRC,1.76418,1,146
empty-32-32,0.8,0.1,20,20,15,RCbssEff,1.65871,1,108
empty-32-32,0.8,0.1,20,20,15,IDP,1.65584,1,108
empty-32-32,0.8,0.1,20,20,15,IRC,1.6452,1,121
empty-32-32,0.8,0.1,20,20,16,RCbssEff,2.04075,1,129
empty-32-32,0.8,0.1,20,20,16,IDP,1.83581,1,129
empty-32-32,0.8,0.1,20,20,16,IRC,1.87214,1,138
empty-32-32,0.8,0.1,20,20,17,RCbssEff,1.77878,1,119
empty-32-32,0.8,0.1,20,20,17,IDP,1.73444,1,119
empty-32-32,0.8,0.1,20,20,17,IRC,1.80298,1,135
empty-32-32,0.8,0.1,20,20,18,RCbssEff,1.73127,1,111
empty-32-32,0.8,0.1,20,20,18,IDP,1.74027,1,111
empty-32-32,0.8,0.1,20,20,18,IRC,1.70734,1,128
empty-32-32,0.8,0.1,20,20,19,RCbssEff,1.8069,1,134
empty-32-32,0.8,0.1,20,20,19,IDP,1.75716,1,134
empty-32-32,0.8,0.1,20,20,19,IRC,1.77696,1,140
empty-32-32,0.8,0.1,20,20,20,RCbssEff,1.88585,1,126
empty-32-32,0.8,0.1,20,20,20,IDP,1.87853,1,126
empty-32-32,0.8,0.1,20,20,20,IRC,1.87411,1,138
empty-32-32,0.8,0.1,5,50,1,RCbssEff,5.55728,1,271
empty-32-32,0.8,0.1,5,50,1,IDP,5.60103,1,271
empty-32-32,0.8,0.1,5,50,1,IRC,5.69174,1,304
empty-32-32,0.8,0.1,5,50,2,RCbssEff,6.13266,1,250
empty-32-32,0.8,0.1,5,50,2,IDP,6.14198,1,250
empty-32-32,0.8,0.1,5,50,2,IRC,5.99278,1,288
empty-32-32,0.8,0.1,5,50,3,RCbssEff,6.32181,1,300
empty-32-32,0.8,0.1,5,50,3,IDP,6.30493,1,300
empty-32-32,0.8,0.1,5,50,3,IRC,5.88158,1,333
empty-32-32,0.8,0.1,5,50,4,RCbssEff,5.33689,1,271
empty-32-32,0.8,0.1,5,50,4,IDP,5.29979,1,271
