Map,Safe prob,Delay prob,Number of agents,Number of goals,Instance,Algorithm,Runtime,Calls to EGTSP\TSP
den520d,0.8,0.1,15,6,19,RCbssEff,5.6817,1
den520d,0.8,0.1,15,6,19,RCbssBase,2.24868,14
den520d,0.8,0.1,15,6,20,RCbssEff,7.02052,1
den520d,0.8,0.1,15,6,20,RCbssBase,2.3467,14
den520d,0.8,0.1,15,10,1,RCbssEff,10.44562,1
den520d,0.8,0.1,15,10,1,RCbssBase,10.38823,77
den520d,0.8,0.1,15,10,2,RCbssEff,10.73198,1
den520d,0.8,0.1,15,10,2,RCbssBase,17.06258,137
den520d,0.8,0.1,15,10,3,RCbssEff,11.16832,1
den520d,0.8,0.1,15,10,3,RCbssBase,5.15845,36
den520d,0.8,0.1,15,10,4,RCbssEff,9.95019,1
den520d,0.8,0.1,15,10,4,RCbssBase,50.3069,406
den520d,0.8,0.1,15,10,5,RCbssEff,10.72139,1
den520d,0.8,0.1,15,10,5,RCbssBase,8.47021,61
den520d,0.8,0.1,15,10,6,RCbssEff,10.65945,1
den520d,0.8,0.1,15,10,6,RCbssBase,8.12562,58
den520d,0.8,0.1,15,10,7,RCbssEff,10.37728,1
den520d,0.8,0.1,15,10,7,RCbssBase,5.23387,39
den520d,0.8,0.1,15,10,8,RCbssEff,10.42771,1
den520d,0.8,0.1,15,10,8,RCbssBase,31.23233,306
den520d,0.8,0.1,15,10,9,RCbssEff,9.97654,1
den520d,0.8,0.1,15,10,9,RCbssBase,7.28407,58
den520d,0.8,0.1,15,10,10,RCbssEff,10.37951,1
den520d,0.8,0.1,15,10,10,RCbssBase,12.35438,112
den520d,0.8,0.1,15,10,11,RCbssEff,10.4555,1
den520d,0.8,0.1,15,10,11,RCbssBase,14.92032,129
den520d,0.8,0.1,15,10,12,RCbssEff,10.11039,1
den520d,0.8,0.1,15,10,12,RCbssBase,5.17197,39
den520d,0.8,0.1,15,10,13,RCbssEff,8.89346,1
den520d,0.8,0.1,15,10,13,RCbssBase,18.12164,158
den520d,0.8,0.1,15,10,14,RCbssEff,10.19132,1
den520d,0.8,0.1,15,10,14,RCbssBase,3.89791,23
den520d,0.8,0.1,15,10,15,RCbssEff,10.0692,1
den520d,0.8,0.1,15,10,15,RCbssBase,15.77974,132
den520d,0.8,0.1,15,10,16,RCbssEff,9.4379,1
den520d,0.8,0.1,15,10,16,RCbssBase,8.35698,33
den520d,0.8,0.1,15,10,17,RCbssEff,10.01232,1
den520d,0.8,0.1,15,10,17,RCbssBase,23.48518,195
den520d,0.8,0.1,15,10,18,RCbssEff,10.27189,1
den520d,0.8,0.1,15,10,18,RCbssBase,20.39788,173
den520d,0.8,0.1,15,10,19,RCbssEff,10.84124,1
den520d,0.8,0.1,15,10,19,RCbssBase,21.80532,186
den520d,0.8,0.1,15,10,20,RCbssEff,10.51643,1
den520d,0.8,0.1,15,10,20,RCbssBase,12.57662,46
den520d,0.8,0.1,15,16,1,RCbssEff,16.54176,1
den520d,0.8,0.1,15,16,1,RCbssBase,,
den520d,0.8,0.1,15,16,2,RCbssEff,17.37131,1
den520d,0.8,0.1,15,16,2,RCbssBase,,
den520d,0.8,0.1,15,16,3,RCbssEff,17.83551,1
den520d,0.8,0.1,15,16,3,RCbssBase,,
den520d,0.8,0.1,15,16,4,RCbssEff,17.15891,1
den520d,0.8,0.1,15,16,4,RCbssBase,,
den520d,0.8,0.1,15,16,5,RCbssEff,17.15885,1
den520d,0.8,0.1,15,16,5,RCbssBase,,
den520d,0.8,0.1,15,16,6,RCbssEff,17.28398,1
den520d,0.8,0.1,15,16,6,RCbssBase,58.09844,351
den520d,0.8,0.1,15,16,7,RCbssEff,17.65865,1
den520d,0.8,0.1,15,16,7,RCbssBase,,
den520d,0.8,0.1,15,16,8,RCbssEff,16.58222,1
den520d,0.8,0.1,15,16,8,RCbssBase,,
den520d,0.8,0.1,15,16,9,RCbssEff,16.68936,1
den520d,0.8,0.1,15,16,9,RCbssBase,,
den520d,0.8,0.1,15,16,10,RCbssEff,16.7136,1
den520d,0.8,0.1,15,16,10,RCbssBase,,
den520d,0.8,0.1,15,16,11,RCbssEff,16.93155,1
den520d,0.8,0.1,15,16,11,RCbssBase,,
den520d,0.8,0.1,15,16,12,RCbssEff,16.71032,1
den520d,0.8,0.1,15,16,12,RCbssBase,,
den520d,0.8,0.1,15,16,13,RCbssEff,15.5408,1
den520d,0.8,0.1,15,16,13,RCbssBase,,
den520d,0.8,0.1,15,16,14,RCbssEff,18.94824,1
den520d,0.8,0.1,15,16,14,RCbssBase,29.4315,186
den520d,0.8,0.1,15,16,15,RCbssEff,17.07074,1
den520d,0.8,0.1,15,16,15,RCbssBase,,
den520d,0.8,0.1,15,16,16,RCbssEff,16.82361,1
den520d,0.8,0.1,15,16,16,RCbssBase,,
den520d,0.8,0.1,15,16,17,RCbssEff,16.10147,1
den520d,0.8,0.1,15,16,17,RCbssBase,,
den520d,0.8,0.1,15,16,18,RCbssEff,17.2274,1
den520d,0.8,0.1,15,16,18,RCbssBase,,
den520d,0.8,0.1,15,16,19,RCbssEff,17.39386,1
den520d,0.8,0.1,15,16,19,RCbssBase,,
den520d,0.8,0.1,15,16,20,RCbssEff,17.54713,1
den520d,0.8,0.1,15,16,20,RCbssBase,,
den520d,0.8,0.1,15,20,1,RCbssEff,21.87787,1
den520d,0.8,0.1,15,20,1,RCbssBase,,
den520d,0.8,0.1,15,20,2,RCbssEff,22.38074,1
den520d,0.8,0.1,15,20,2,RCbssBase,,
den520d,0.8,0.1,15,20,3,RCbssEff,22.99343,1
den520d,0.8,0.1,15,20,3,RCbssBase,,
den520d,0.8,0.1,15,20,4,RCbssEff,22.07635,1
den520d,0.8,0.1,15,20,4,RCbssBase,,
den520d,0.8,0.1,15,20,5,RCbssEff,22.16427,1
den520d,0.8,0.1,15,20,5,RCbssBase,,
den520d,0.8,0.1,15,20,6,RCbssEff,22.28382,1
den520d,0.8,0.1,15,20,6,RCbssBase,,
den520d,0.8,0.1,15,20,7,RCbssEff,22.66869,1
den520d,0.8,0.1,15,20,7,RCbssBase,,
den520d,0.8,0.1,15,20,8,RCbssEff,21.72665,1
den520d,0.8,0.1,15,20,8,RCbssBase,,
den520d,0.8,0.1,15,20,9,RCbssEff,21.45897,1
den520d,0.8,0.1,15,20,9,RCbssBase,,
den520d,0.8,0.1,15,20,10,RCbssEff,22.13149,1
den520d,0.8,0.1,15,20,10,RCbssBase,,
den520d,0.8,0.1,15,20,11,RCbssEff,21.67892,1
den520d,0.8,0.1,15,20,11,RCbssBase,,
den520d,0.8,0.1,15,20,12,RCbssEff,21.85557,1
den520d,0.8,0.1,15,20,12,RCbssBase,,
den520d,0.8,0.1,15,20,13,RCbssEff,20.13804,1
den520d,0.8,0.1,15,20,13,RCbssBase,,
den520d,0.8,0.1,15,20,14,RCbssEff,23.13864,1
den520d,0.8,0.1,15,20,14,RCbssBase,,
den520d,0.8,0.1,15,20,15,RCbssEff,22.42992,1
den520d,0.8,0.1,15,20,15,RCbssBase,,
den520d,0.8,0.1,15,20,16,RCbssEff,22.68695,1
den520d,0.8,0.1,15,20,16,RCbssBase,,
den520d,0.8,0.1,15,20,17,RCbssEff,20.79075,1
den520d,0.8,0.1,15,20,17,RCbssBase,,
den520d,0.8,0.1,15,20,18,RCbssEff,22.25465,1
den520d,0.8,0.1,15,20,18,RCbssBase,,
den520d,0.8,0.1,15,20,19,RCbssEff,22.99862,1
den520d,0.8,0.1,15,20,19,RCbssBase,,
den520d,0.8,0.1,15,20,20,RCbssEff,22.68776,1
den520d,0.8,0.1,15,20,20,RCbssBase,,
den520d,0.8,0.1,15,30,1,RCbssEff,39.95859,1
den520d,0.8,0.1,15,30,1,RCbssBase,,
den520d,0.8,0.1,15,30,2,RCbssEff,39.29856,1
den520d,0.8,0.1,15,30,2,RCbssBase,,
den520d,0.8,0.1,15,30,3,RCbssEff,38.59282,1
den520d,0.8,0.1,15,30,3,RCbssBase,,
den520d,0.8,0.1,15,30,4,RCbssEff,39.78272,1
den520d,0.8,0.1,15,30,4,RCbssBase,,
den520d,0.8,0.1,15,30,5,RCbssEff,37.26463,1
den520d,0.8,0.1,15,30,5,RCbssBase,,
den520d,0.8,0.1,15,30,6,RCbssEff,36.81134,1
den520d,0.8,0.1,15,30,6,RCbssBase,,
den520d,0.8,0.1,15,30,7,RCbssEff,38.00138,1
den520d,0.8,0.1,15,30,7,RCbssBase,,
den520d,0.8,0.1,15,30,8,RCbssEff,36.74159,1
den520d,0.8,0.1,15,30,8,RCbssBase,,
den520d,0.8,0.1,15,30,9,RCbssEff,38.03463,1
den520d,0.8,0.1,15,30,9,RCbssBase,,
den520d,0.8,0.1,15,30,10,RCbssEff,37.98584,1
den520d,0.8,0.1,15,30,10,RCbssBase,,
den520d,0.8,0.1,15,30,11,RCbssEff,38.74374,1
den520d,0.8,0.1,15,30,11,RCbssBase,,
den520d,0.8,0.1,15,30,12,RCbssEff,38.67632,1
den520d,0.8,0.1,15,30,12,RCbssBase,,
den520d,0.8,0.1,15,30,13,RCbssEff,38.05618,1
den520d,0.8,0.1,15,30,13,RCbssBase,,
den520d,0.8,0.1,15,30,14,RCbssEff,39.11486,1
den520d,0.8,0.1,15,30,14,RCbssBase,,
den520d,0.8,0.1,15,30,15,RCbssEff,37.97312,1
den520d,0.8,0.1,15,30,15,RCbssBase,,
den520d,0.8,0.1,15,30,16,RCbssEff,38.68203,1
den520d,0.8,0.1,15,30,16,RCbssBase,,
den520d,0.8,0.1,15,30,17,RCbssEff,37.58041,1
den520d,0.8,0.1,15,30,17,RCbssBase,,
den520d,0.8,0.1,15,30,18,RCbssEff,37.9624,1
den520d,0.8,0.1,15,30,18,RCbssBase,,
den520d,0.8,0.1,15,30,19,RCbssEff,38.52609,1
den520d,0.8,0.1,15,30,19,RCbssBase,,
den520d,0.8,0.1,15,30,20,RCbssEff,37.79826,1
den520d,0.8,0.1,15,30,20,RCbssBase,,
den520d,0.8,0.1,15,40,1,RCbssEff,57.22633,1
den520d,0.8,0.1,15,40,1,RCbssBase,,
den520d,0.8,0.1,15,40,2,RCbssEff,58.82989,1
den520d,0.8,0.1,15,40,2,RCbssBase,,
den520d,0.8,0.1,15,40,3,RCbssEff,57.89014,1
den520d,0.8,0.1,15,40,3,RCbssBase,,
den520d,0.8,0.1,15,40,4,RCbssEff,59.11098,1
den520d,0.8,0.1,15,40,4,RCbssBase,,
den520d,0.8,0.1,15,40,5,RCbssEff,55.97254,1
den520d,0.8,0.1,15,40,5,RCbssBase,,
den520d,0.8,0.1,15,40,6,RCbssEff,58.2762,1
den520d,0.8,0.1,15,40,6,RCbssBase,,
den520d,0.8,0.1,15,40,7,RCbssEff,57.10349,1
den520d,0.8,0.1,15,40,7,RCbssBase,,
den520d,0.8,0.1,15,40,8,RCbssEff,54.92744,1
den520d,0.8,0.1,15,40,8,RCbssBase,,
den520d,0.8,0.1,15,40,9,RCbssEff,57.03426,1
den520d,0.8,0.1,15,40,9,RCbssBase,,
den520d,0.8,0.1,15,40,10,RCbssEff,56.78837,1
den520d,0.8,0.1,15,40,10,RCbssBase,,
den520d,0.8,0.1,15,40,11,RCbssEff,57.98531,1
den520d,0.8,0.1,15,40,11,RCbssBase,,
den520d,0.8,0.1,15,40,12,RCbssEff,58.25717,1
den520d,0.8,0.1,15,40,12,RCbssBase,,
den520d,0.8,0.1,15,40,13,RCbssEff,57.17439,1
den520d,0.8,0.1,15,40,13,RCbssBase,,
den520d,0.8,0.1,15,40,14,RCbssEff,58.42138,1
den520d,0.8,0.1,15,40,14,RCbssBase,,
den520d,0.8,0.1,15,40,15,RCbssEff,57.34023,1
den520d,0.8,0.1,15,40,15,RCbssBase,,
den520d,0.8,0.1,15,40,16,RCbssEff,57.53246,1
den520d,0.8,0.1,15,40,16,RCbssBase,,
den520d,0.8,0.1,15,40,17,RCbssEff,55.46547,1
den520d,0.8,0.1,15,40,17,RCbssBase,,
den520d,0.8,0.1,15,40,18,RCbssEff,57.33358,1
den520d,0.8,0.1,15,40,18,RCbssBase,,
den520d,0.8,0.1,15,40,19,RCbssEff,58.84708,1
den520d,0.8,0.1,15,40,19,RCbssBase,,
den520d,0.8,0.1,15,40,20,RCbssEff,56.8257,1
den520d,0.8,0.1,15,40,20,RCbssBase,,
den520d,0.8,0.1,15,50,1,RCbssEff,,
den520d,0.8,0.1,15,50,1,RCbssBase,,
den520d,0.8,0.1,15,50,2,RCbssEff,,
den520d,0.8,0.1,15,50,2,RCbssBase,,
den520d,0.8,0.1,15,50,3,RCbssEff,,
den520d,0.8,0.1,15,50,3,RCbssBase,,
den520d,0.8,0.1,15,50,4,RCbssEff,,
den520d,0.8,0.1,15,50,4,RCbssBase,,
den520d,0.8,0.1,15,50,5,RCbssEff,,
den520d,0.8,0.1,15,50,5,RCbssBase,,
den520d,0.8,0.1,15,50,6,RCbssEff,,
den520d,0.8,0.1,15,50,6,RCbssBase,,
den520d,0.8,0.1,15,50,7,RCbssEff,,
den520d,0.8,0.1,15,50,7,RCbssBase,,
den520d,0.8,0.1,15,50,8,RCbssEff,,
den520d,0.8,0.1,15,50,8,RCbssBase,,
den520d,0.8,0.1,15,50,9,RCbssEff,,
den520d,0.8,0.1,15,50,9,RCbssBase,,
den520d,0.8,0.1,15,50,10,RCbssEff,,
den520d,0.8,0.1,15,50,10,RCbssBase,,
den520d,0.8,0.1,15,50,11,RCbssEff,,
den520d,0.8,0.1,15,50,11,RCbssBase,,
den520d,0.8,0.1,15,50,12,RCbssEff,,
den520d,0.8,0.1,15,50,12,RCbssBase,,
den520d,0.8,0.1,15,50,13,RCbssEff,,
den520d,0.8,0.1,15,50,13,RCbssBase,,
den520d,0.8,0.1,15,50,14,RCbssEff,,
den520d,0.8,0.1,15,50,14,RCbssBase,,
den520d,0.8,0.1,15,50,15,RCbssEff,,
den520d,0.8,0.1,15,50,15,RCbssBase,,
den520d,0.8,0.1,15,50,16,RCbssEff,,
den520d,0.8,0.1,15,50,16,RCbssBase,,
den520d,0.8,0.1,15,50,17,RCbssEff,,
den520d,0.8,0.1,15,50,17,RCbssBase,,
den520d,0.8,0.1,15,50,18,RCbssEff,,
den520d,0.8,0.1,15,50,18,RCbssBase,,
den520d,0.8,0.1,15,50,19,RCbssEff,,
den520d,0.8,0.1,15,50,19,RCbssBase,,
den520d,0.8,0.1,15,50,20,RCbssEff,,
den520d,0.8,0.1,15,50,20,RCbssBase,,
den520d,0.8,0.1,20,6,1,RCbssEff,6.90558,1
den520d,0.8,0.1,20,6,1,RCbssBase,2.28307,9
den520d,0.8,0.1,20,6,2,RCbssEff,5.41893,1
den520d,0.8,0.1,20,6,2,RCbssBase,3.56113,19
den520d,0.8,0.1,20,6,3,RCbssEff,7.88549,1
den520d,0.8,0.1,20,6,3,RCbssBase,2.67347,12
den520d,0.8,0.1,20,6,4,RCbssEff,7.07674,1
den520d,0.8,0.1,20,6,4,RCbssBase,5.06858,35
den520d,0.8,0.1,20,6,5,RCbssEff,7.83661,1
den520d,0.8,0.1,20,6,5,RCbssBase,2.40127,10
den520d,0.8,0.1,20,6,6,RCbssEff,7.21223,1
den520d,0.8,0.1,20,6,6,RCbssBase,3.16708,14
den520d,0.8,0.1,20,6,7,RCbssEff,6.84957,1
den520d,0.8,0.1,20,6,7,RCbssBase,2.13037,7
den520d,0.8,0.1,20,6,8,RCbssEff,7.05466,1
den520d,0.8,0.1,20,6,8,RCbssBase,6.91433,55
den520d,0.8,0.1,20,6,9,RCbssEff,7.20204,1
den520d,0.8,0.1,20,6,9,RCbssBase,3.33877,18
den520d,0.8,0.1,20,6,10,RCbssEff,10.06192,1
den520d,0.8,0.1,20,6,10,RCbssBase,4.0316,14
den520d,0.8,0.1,20,6,11,RCbssEff,8.61898,1
den520d,0.8,0.1,20,6,11,RCbssBase,8.86732,15
den520d,0.8,0.1,20,6,12,RCbssEff,6.43538,1
den520d,0.8,0.1,20,6,12,RCbssBase,3.88701,23
den520d,0.8,0.1,20,6,13,RCbssEff,6.34061,1
den520d,0.8,0.1,20,6,13,RCbssBase,4.21925,25
den520d,0.8,0.1,20,6,14,RCbssEff,7.2729,1
den520d,0.8,0.1,20,6,14,RCbssBase,2.86785,13
den520d,0.8,0.1,20,6,15,RCbssEff,6.6955,1
den520d,0.8,0.1,20,6,15,RCbssBase,2.70851,12
den520d,0.8,0.1,20,6,16,RCbssEff,5.94084,1
den520d,0.8,0.1,20,6,16,RCbssBase,2.9348,14
den520d,0.8,0.1,20,6,17,RCbssEff,7.22746,1
den520d,0.8,0.1,20,6,17,RCbssBase,2.86844,13
den520d,0.8,0.1,20,6,18,RCbssEff,6.7884,1
den520d,0.8,0.1,20,6,18,RCbssBase,3.83322,22
den520d,0.8,0.1,20,6,19,RCbssEff,6.09179,1
den520d,0.8,0.1,20,6,19,RCbssBase,2.15629,7
den520d,0.8,0.1,20,6,20,RCbssEff,7.59371,1
den520d,0.8,0.1,20,6,20,RCbssBase,3.83521,22
den520d,0.8,0.1,20,10,1,RCbssEff,11.20505,1
den520d,0.8,0.1,20,10,1,RCbssBase,7.67825,40
den520d,0.8,0.1,20,10,2,RCbssEff,11.52187,1
den520d,0.8,0.1,20,10,2,RCbssBase,35.48482,220
den520d,0.8,0.1,20,10,3,RCbssEff,11.85287,1
den520d,0.8,0.1,20,10,3,RCbssBase,9.90391,58
den520d,0.8,0.1,20,10,4,RCbssEff,11.02971,1
den520d,0.8,0.1,20,10,4,RCbssBase,34.86994,226
den520d,0.8,0.1,20,10,5,RCbssEff,11.4249,1
den520d,0.8,0.1,20,10,5,RCbssBase,9.33708,55
den520d,0.8,0.1,20,10,6,RCbssEff,11.59062,1
den520d,0.8,0.1,20,10,6,RCbssBase,21.30881,129
den520d,0.8,0.1,20,10,7,RCbssEff,11.17876,1
den520d,0.8,0.1,20,10,7,RCbssBase,7.93096,46
den520d,0.8,0.1,20,10,8,RCbssEff,11.1801,1
den520d,0.8,0.1,20,10,8,RCbssBase,,
den520d,0.8,0.1,20,10,9,RCbssEff,10.94803,1
den520d,0.8,0.1,20,10,9,RCbssBase,18.34399,116
den520d,0.8,0.1,20,10,10,RCbssEff,11.15924,1
den520d,0.8,0.1,20,10,10,RCbssBase,16.7479,108
den520d,0.8,0.1,20,10,11,RCbssEff,11.39057,1
den520d,0.8,0.1,20,10,11,RCbssBase,21.63758,137
den520d,0.8,0.1,20,10,12,RCbssEff,10.97451,1
den520d,0.8,0.1,20,10,12,RCbssBase,17.05233,113
den520d,0.8,0.1,20,10,13,RCbssEff,9.63645,1
den520d,0.8,0.1,20,10,13,RCbssBase,13.33563,81
den520d,0.8,0.1,20,10,14,RCbssEff,10.92015,1
den520d,0.8,0.1,20,10,14,RCbssBase,6.34555,32
den520d,0.8,0.1,20,10,15,RCbssEff,10.90267,1
den520d,0.8,0.1,20,10,15,RCbssBase,31.76479,204
den520d,0.8,0.1,20,10,16,RCbssEff,10.2301,1
den520d,0.8,0.1,20,10,16,RCbssBase,7.53387,44
den520d,0.8,0.1,20,10,17,RCbssEff,10.70744,1
den520d,0.8,0.1,20,10,17,RCbssBase,9.68587,55
den520d,0.8,0.1,20,10,18,RCbssEff,11.10655,1
den520d,0.8,0.1,20,10,18,RCbssBase,25.2955,159
den520d,0.8,0.1,20,10,19,RCbssEff,11.38228,1
den520d,0.8,0.1,20,10,19,RCbssBase,10.27206,61
den520d,0.8,0.1,20,10,20,RCbssEff,11.31086,1
den520d,0.8,0.1,20,10,20,RCbssBase,12.43527,67
den520d,0.8,0.1,20,16,1,RCbssEff,17.5118,1
den520d,0.8,0.1,20,16,1,RCbssBase,,
den520d,0.8,0.1,20,16,2,RCbssEff,18.57051,1
den520d,0.8,0.1,20,16,2,RCbssBase,,
den520d,0.8,0.1,20,16,3,RCbssEff,18.84104,1
den520d,0.8,0.1,20,16,3,RCbssBase,,
den520d,0.8,0.1,20,16,4,RCbssEff,18.22784,1
den520d,0.8,0.1,20,16,4,RCbssBase,,
den520d,0.8,0.1,20,16,5,RCbssEff,18.11691,1
den520d,0.8,0.1,20,16,5,RCbssBase,,
den520d,0.8,0.1,20,16,6,RCbssEff,18.05498,1
den520d,0.8,0.1,20,16,6,RCbssBase,,
den520d,0.8,0.1,20,16,7,RCbssEff,18.54282,1
den520d,0.8,0.1,20,16,7,RCbssBase,,
den520d,0.8,0.1,20,16,8,RCbssEff,17.69036,1
den520d,0.8,0.1,20,16,8,RCbssBase,,
den520d,0.8,0.1,20,16,9,RCbssEff,17.53067,1
den520d,0.8,0.1,20,16,9,RCbssBase,,
den520d,0.8,0.1,20,16,10,RCbssEff,17.66355,1
den520d,0.8,0.1,20,16,10,RCbssBase,,
den520d,0.8,0.1,20,16,11,RCbssEff,18.14672,1
den520d,0.8,0.1,20,16,11,RCbssBase,,
den520d,0.8,0.1,20,16,12,RCbssEff,17.72137,1
den520d,0.8,0.1,20,16,12,RCbssBase,,
den520d,0.8,0.1,20,16,13,RCbssEff,16.41075,1
den520d,0.8,0.1,20,16,13,RCbssBase,,
den520d,0.8,0.1,20,16,14,RCbssEff,19.08442,1
den520d,0.8,0.1,20,16,14,RCbssBase,16.78496,75
den520d,0.8,0.1,20,16,15,RCbssEff,18.14645,1
den520d,0.8,0.1,20,16,15,RCbssBase,,
den520d,0.8,0.1,20,16,16,RCbssEff,17.93794,1
den520d,0.8,0.1,20,16,16,RCbssBase,,
den520d,0.8,0.1,20,16,17,RCbssEff,17.15209,1
den520d,0.8,0.1,20,16,17,RCbssBase,,
den520d,0.8,0.1,20,16,18,RCbssEff,18.40439,1
den520d,0.8,0.1,20,16,18,RCbssBase,,
den520d,0.8,0.1,20,16,19,RCbssEff,18.29524,1
den520d,0.8,0.1,20,16,19,RCbssBase,,
den520d,0.8,0.1,20,16,20,RCbssEff,18.65942,1
den520d,0.8,0.1,20,16,20,RCbssBase,,
den520d,0.8,0.1,20,20,1,RCbssEff,22.88321,1
den520d,0.8,0.1,20,20,1,RCbssBase,,
den520d,0.8,0.1,20,20,2,RCbssEff,23.3252,1
den520d,0.8,0.1,20,20,2,RCbssBase,,
den520d,0.8,0.1,20,20,3,RCbssEff,24.10268,1
den520d,0.8,0.1,20,20,3,RCbssBase,,
den520d,0.8,0.1,20,20,4,RCbssEff,23.09264,1
den520d,0.8,0.1,20,20,4,RCbssBase,,
den520d,0.8,0.1,20,20,5,RCbssEff,23.21494,1
den520d,0.8,0.1,20,20,5,RCbssBase,,
den520d,0.8,0.1,20,20,6,RCbssEff,23.23597,1
den520d,0.8,0.1,20,20,6,RCbssBase,,
den520d,0.8,0.1,20,20,7,RCbssEff,23.73977,1
den520d,0.8,0.1,20,20,7,RCbssBase,,
den520d,0.8,0.1,20,20,8,RCbssEff,22.78277,1
den520d,0.8,0.1,20,20,8,RCbssBase,,
den520d,0.8,0.1,20,20,9,RCbssEff,22.52836,1
den520d,0.8,0.1,20,20,9,RCbssBase,,
den520d,0.8,0.1,20,20,10,RCbssEff,23.44325,1
den520d,0.8,0.1,20,20,10,RCbssBase,,
den520d,0.8,0.1,20,20,11,RCbssEff,22.91589,1
den520d,0.8,0.1,20,20,11,RCbssBase,,
den520d,0.8,0.1,20,20,12,RCbssEff,23.00739,1
den520d,0.8,0.1,20,20,12,RCbssBase,,
den520d,0.8,0.1,20,20,13,RCbssEff,21.13572,1
den520d,0.8,0.1,20,20,13,RCbssBase,,
den520d,0.8,0.1,20,20,14,RCbssEff,24.35329,1
den520d,0.8,0.1,20,20,14,RCbssBase,,
den520d,0.8,0.1,20,20,15,RCbssEff,23.68128,1
den520d,0.8,0.1,20,20,15,RCbssBase,,
den520d,0.8,0.1,20,20,16,RCbssEff,24.14504,1
den520d,0.8,0.1,20,20,16,RCbssBase,,
den520d,0.8,0.1,20,20,17,RCbssEff,22.15648,1
den520d,0.8,0.1,20,20,17,RCbssBase,,
den520d,0.8,0.1,20,20,18,RCbssEff,23.34465,1
den520d,0.8,0.1,20,20,18,RCbssBase,,
den520d,0.8,0.1,20,20,19,RCbssEff,24.30917,1
den520d,0.8,0.1,20,20,19,RCbssBase,,
den520d,0.8,0.1,20,20,20,RCbssEff,24.00147,1
den520d,0.8,0.1,20,20,20,RCbssBase,,
den520d,0.8,0.1,20,30,1,RCbssEff,38.26172,1
den520d,0.8,0.1,20,30,1,RCbssBase,,
den520d,0.8,0.1,20,30,2,RCbssEff,40.85079,1
den520d,0.8,0.1,20,30,2,RCbssBase,,
den520d,0.8,0.1,20,30,3,RCbssEff,39.8119,1
den520d,0.8,0.1,20,30,3,RCbssBase,,
den520d,0.8,0.1,20,30,4,RCbssEff,39.66255,1
den520d,0.8,0.1,20,30,4,RCbssBase,,
den520d,0.8,0.1,20,30,5,RCbssEff,38.54358,1
den520d,0.8,0.1,20,30,5,RCbssBase,,
den520d,0.8,0.1,20,30,6,RCbssEff,38.16749,1
den520d,0.8,0.1,20,30,6,RCbssBase,,
den520d,0.8,0.1,20,30,7,RCbssEff,40.16225,1
den520d,0.8,0.1,20,30,7,RCbssBase,,
den520d,0.8,0.1,20,30,8,RCbssEff,38.1702,1
den520d,0.8,0.1,20,30,8,RCbssBase,,
den520d,0.8,0.1,20,30,9,RCbssEff,39.49075,1
den520d,0.8,0.1,20,30,9,RCbssBase,,
den520d,0.8,0.1,20,30,10,RCbssEff,39.54206,1
den520d,0.8,0.1,20,30,10,RCbssBase,,
den520d,0.8,0.1,20,30,11,RCbssEff,40.32851,1
den520d,0.8,0.1,20,30,11,RCbssBase,,
den520d,0.8,0.1,20,30,12,RCbssEff,39.09248,1
den520d,0.8,0.1,20,30,12,RCbssBase,,
den520d,0.8,0.1,20,30,13,RCbssEff,39.0116,1
den520d,0.8,0.1,20,30,13,RCbssBase,,
den520d,0.8,0.1,20,30,14,RCbssEff,40.37627,1
den520d,0.8,0.1,20,30,14,RCbssBase,,
den520d,0.8,0.1,20,30,15,RCbssEff,39.45994,1
den520d,0.8,0.1,20,30,15,RCbssBase,,
den520d,0.8,0.1,20,30,16,RCbssEff,40.18597,1
den520d,0.8,0.1,20,30,16,RCbssBase,,
den520d,0.8,0.1,20,30,17,RCbssEff,38.79886,1
den520d,0.8,0.1,20,30,17,RCbssBase,,
den520d,0.8,0.1,20,30,18,RCbssEff,39.12025,1
den520d,0.8,0.1,20,30,18,RCbssBase,,
den520d,0.8,0.1,20,30,19,RCbssEff,40.21334,1
den520d,0.8,0.1,20,30,19,RCbssBase,,
den520d,0.8,0.1,20,30,20,RCbssEff,39.30511,1
den520d,0.8,0.1,20,30,20,RCbssBase,,
den520d,0.8,0.1,20,40,1,RCbssEff,58.38836,1
den520d,0.8,0.1,20,40,1,RCbssBase,,
den520d,0.8,0.1,20,40,2,RCbssEff,,
den520d,0.8,0.1,20,40,2,RCbssBase,,
den520d,0.8,0.1,20,40,3,RCbssEff,59.15149,1
den520d,0.8,0.1,20,40,3,RCbssBase,,
den520d,0.8,0.1,20,40,4,RCbssEff,58.92268,1
den520d,0.8,0.1,20,40,4,RCbssBase,,
den520d,0.8,0.1,20,40,5,RCbssEff,57.64427,1
den520d,0.8,0.1,20,40,5,RCbssBase,,
den520d,0.8,0.1,20,40,6,RCbssEff,,
den520d,0.8,0.1,20,40,6,RCbssBase,,
den520d,0.8,0.1,20,40,7,RCbssEff,59.06584,1
den520d,0.8,0.1,20,40,7,RCbssBase,,
den520d,0.8,0.1,20,40,8,RCbssEff,56.52547,1
den520d,0.8,0.1,20,40,8,RCbssBase,,
den520d,0.8,0.1,20,40,9,RCbssEff,58.62194,1
den520d,0.8,0.1,20,40,9,RCbssBase,,
den520d,0.8,0.1,20,40,10,RCbssEff,58.59114,1
den520d,0.8,0.1,20,40,10,RCbssBase,,
den520d,0.8,0.1,20,40,11,RCbssEff,,
